model,dataset,budget,inputId,finalLabel,groundTruth,resolved,correct,finalConfidence,totalPulls,eliminationRound,finalVoteMargin,finalEntropy,numberOfEliminations,numberOfSurvivingCandidates
mistral_7b,hatemoderate,75,10274,escalate,hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,6631,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,8189,escalate,hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,5464,escalate,hate,False,,,222.0,25,0.04,0.185754247590989,0,3
mistral_7b,hatemoderate,75,9788,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,2529,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,6113,escalate,hate,False,,,225.0,26,1.0,-0.0,1,2
mistral_7b,hatemoderate,75,8757,escalate,hate,False,,,225.0,25,0.36,0.5306152277996684,0,3
mistral_7b,hatemoderate,75,4818,escalate,hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,2760,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,7050,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,2017,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,14518,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29498,escalate,not_hate,False,,,222.0,26,0.038461538461538464,0.1807861430054266,1,2
mistral_7b,hatemoderate,75,11505,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,6989,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,9411,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,22502,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,10546,escalate,not_hate,False,,,225.0,25,0.96,0.05653794149142582,0,3
mistral_7b,hatemoderate,75,12516,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,3964,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,19370,escalate,not_hate,False,,,225.0,25,0.0,,0,3
mistral_7b,hatemoderate,75,21359,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,14480,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29376,escalate,not_hate,False,,,225.0,25,0.64,0.4120679614558238,0,3
mistral_7b,hatemoderate,75,9415,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29160,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29093,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,12482,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29139,escalate,not_hate,False,,,225.0,25,0.24,0.4941344853728565,0,3
mistral_7b,hatemoderate,75,12513,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29119,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,6092,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,1041,escalate,not_hate,False,,,225.0,25,0.2,0.46438561897747244,0,3
mistral_7b,hatemoderate,75,17433,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,2044,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,27052,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,2987,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29491,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,14425,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,2030,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,3889,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,8352,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29300,escalate,not_hate,False,,,225.0,25,0.44,0.5211468113004681,0,3
mistral_7b,hatemoderate,75,29325,escalate,not_hate,False,,,225.0,25,0.36,0.5306152277996684,0,3
mistral_7b,hatemoderate,75,2970,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,4921,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,27940,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,11482,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,27945,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,24784,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,8408,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29032,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,12430,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,11508,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,13494,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,5006,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,18379,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,6027,escalate,not_hate,False,,,225.0,25,0.84,0.21129256427661014,0,3
mistral_7b,hatemoderate,75,3980,escalate,not_hate,False,,,225.0,25,0.0,,0,3
mistral_7b,hatemoderate,75,24875,escalate,not_hate,False,,,225.0,25,0.88,0.16229362260093616,0,3
mistral_7b,hatemoderate,75,7276,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,25998,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29510,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,9419,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,25774,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29635,hate,not_hate,True,False,1.0,222.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29103,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,18455,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,1055,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,26012,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,11545,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,12457,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,5008,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,21381,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,11566,escalate,not_hate,False,,,222.0,25,0.04,0.185754247590989,0,3
mistral_7b,hatemoderate,75,15407,escalate,not_hate,False,,,225.0,26,0.038461538461538464,0.1807861430054266,1,2
mistral_7b,hatemoderate,75,28003,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,22526,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29615,escalate,not_hate,False,,,225.0,25,0.36,0.5306152277996684,0,3
mistral_7b,hatemoderate,75,10407,escalate,not_hate,False,,,225.0,25,0.0,,0,3
mistral_7b,hatemoderate,75,28032,escalate,not_hate,False,,,222.0,25,0.04,0.185754247590989,0,3
mistral_7b,hatemoderate,75,6001,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,18429,escalate,not_hate,False,,,225.0,25,0.0,,0,3
mistral_7b,hatemoderate,75,12426,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,19399,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,15414,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,22508,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,19444,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,22305,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,11497,escalate,not_hate,False,,,225.0,25,0.88,0.16229362260093616,0,3
mistral_7b,hatemoderate,75,24807,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,25783,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,2067,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,19372,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,26009,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,15465,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29107,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,4871,escalate,not_hate,False,,,222.0,26,0.038461538461538464,0.1807861430054266,1,2
mistral_7b,hatemoderate,75,29492,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29141,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,22343,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,9311,escalate,not_hate,False,,,222.0,25,0.0,,0,3
mistral_7b,hatemoderate,75,15410,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,8429,escalate,not_hate,False,,,225.0,26,0.038461538461538464,0.1807861430054266,1,2
mistral_7b,hatemoderate,75,25862,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29689,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,12434,escalate,not_hate,False,,,225.0,25,0.52,0.49057656524948895,0,3
mistral_7b,hatemoderate,75,1001,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,5018,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,26061,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,11576,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29166,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,17423,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,2927,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,21374,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29484,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,28037,escalate,not_hate,False,,,225.0,25,0.12,0.3670672426864282,0,3
mistral_7b,hatemoderate,75,19429,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,26944,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,7068,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,2066,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,1987,escalate,not_hate,False,,,225.0,25,0.8,0.2575424759098898,0,3
mistral_7b,hatemoderate,75,23723,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,19402,escalate,not_hate,False,,,225.0,25,0.04,0.185754247590989,0,3
mistral_7b,hatemoderate,75,29163,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,18409,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,29148,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,3985,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,8204,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,22687,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,28039,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,29191,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,11475,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,5081,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,23624,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,21362,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,12490,escalate,not_hate,False,,,225.0,25,0.04,0.185754247590989,0,3
mistral_7b,hatemoderate,75,28932,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,2063,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,21365,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,27068,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,4893,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,18369,escalate,not_hate,False,,,225.0,25,0.28,0.5142203549607938,0,3
mistral_7b,hatemoderate,75,22665,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,4863,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,8372,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,24829,escalate,not_hate,False,,,225.0,25,0.92,0.11067069502029483,0,3
mistral_7b,hatemoderate,75,16471,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,8143,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,75,11476,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,23729,escalate,not_hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,22353,escalate,not_hate,False,,,219.0,24,0.0,,1,1
mistral_7b,hatemoderate,75,115,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,2509,escalate,hate,False,,,216.0,24,,,1,1
mistral_7b,hatemoderate,100,441,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,6117,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,5162,hate,hate,True,True,,96.0,35,,,2,1
mistral_7b,hatemoderate,100,4820,escalate,hate,False,,,222.0,24,0.038461538461538464,0.1807861430054266,1,1
mistral_7b,hatemoderate,100,3335,not_hate,hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,2421,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,11822,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,2116,hate,hate,True,True,,76.0,26,,,2,1
mistral_7b,hatemoderate,100,9132,hate,hate,True,True,,100.0,37,,,2,1
mistral_7b,hatemoderate,100,497,escalate,hate,False,,,216.0,24,,,1,1
mistral_7b,hatemoderate,100,481,escalate,hate,False,,,216.0,24,,,1,1
mistral_7b,hatemoderate,100,2256,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,4663,escalate,hate,False,,,216.0,24,,,1,1
mistral_7b,hatemoderate,100,4924,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,10941,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,454,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,12105,hate,hate,True,True,,78.0,26,,,1,1
mistral_7b,hatemoderate,100,4193,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,11819,hate,hate,True,True,,78.0,26,,,1,1
mistral_7b,hatemoderate,100,9109,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,4683,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,9723,escalate,hate,False,,,220.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,6147,escalate,hate,False,,,276.0,37,0.23529411764705882,0.49116772735302106,1,2
mistral_7b,hatemoderate,100,124,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,3757,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,9143,hate,hate,True,True,,78.0,26,,,1,1
mistral_7b,hatemoderate,100,7215,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,6145,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,3721,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,4618,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,7111,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,2419,hate,hate,True,True,,99.0,35,,,2,1
mistral_7b,hatemoderate,100,2245,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,8197,escalate,hate,False,,,222.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,2281,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,7408,parse_failed,hate,False,,,0.0,,,,,
mistral_7b,hatemoderate,100,7252,escalate,hate,False,,,300.0,34,0.9696969696969697,0.04304884301425784,0,3
mistral_7b,hatemoderate,100,6012,escalate,hate,False,,,244.0,24,,,1,1
mistral_7b,hatemoderate,100,719,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,9938,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,11735,escalate,hate,False,,,231.0,24,,,1,1
mistral_7b,hatemoderate,100,2777,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,8179,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,1851,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,12023,hate,hate,True,True,,87.0,29,,,1,1
mistral_7b,hatemoderate,100,6443,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,7522,escalate,hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,16239,hate,hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,4140,hate,hate,True,True,,76.0,26,,,2,1
mistral_7b,hatemoderate,100,29697,hate,not_hate,True,False,,87.0,29,,,1,1
mistral_7b,hatemoderate,100,2990,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,2039,not_hate,not_hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,29347,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,9324,escalate,not_hate,False,,,216.0,24,,,1,1
mistral_7b,hatemoderate,100,12443,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,3864,not_hate,not_hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,9364,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,4859,escalate,not_hate,False,,,300.0,34,0.8529411764705882,0.19573451581059567,0,3
mistral_7b,hatemoderate,100,18393,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,11552,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,22303,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,29121,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,17387,escalate,not_hate,False,,,250.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,7000,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,17467,hate,not_hate,True,False,,87.0,29,,,1,1
mistral_7b,hatemoderate,100,16455,not_hate,not_hate,True,True,,187.0,29,,,1,1
mistral_7b,hatemoderate,100,8339,escalate,not_hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,29461,parse_failed,not_hate,False,,,0.0,,,,,
mistral_7b,hatemoderate,100,11484,escalate,not_hate,False,,,232.0,24,,,1,1
mistral_7b,hatemoderate,100,29680,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,29536,not_hate,not_hate,True,True,,78.0,26,,,1,1
mistral_7b,hatemoderate,100,29179,hate,not_hate,True,False,,87.0,29,,,1,1
mistral_7b,hatemoderate,100,3000,escalate,not_hate,False,,,244.0,24,,,1,1
mistral_7b,hatemoderate,100,28024,hate,not_hate,True,False,,84.0,29,,,2,1
mistral_7b,hatemoderate,100,29118,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,7041,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,23916,not_hate,not_hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,10343,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,7003,escalate,not_hate,False,,,248.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,22349,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,18388,hate,not_hate,True,False,,93.0,31,,,1,1
mistral_7b,hatemoderate,100,11507,escalate,not_hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,29140,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,29599,escalate,not_hate,False,,,260.0,29,0.038461538461538464,0.1807861430054266,2,1
mistral_7b,hatemoderate,100,25877,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,8399,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,29541,escalate,not_hate,False,,,300.0,36,0.5294117647058824,0.4857553269571908,1,2
mistral_7b,hatemoderate,100,14462,not_hate,not_hate,True,True,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,2935,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,9332,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,1029,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,13516,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,19411,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,11490,escalate,not_hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,2977,hate,not_hate,True,False,,72.0,24,,,1,1
mistral_7b,hatemoderate,100,8346,escalate,not_hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,25978,escalate,not_hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,13502,hate,not_hate,True,False,,78.0,26,,,1,1
mistral_7b,hatemoderate,100,8360,parse_failed,not_hate,False,,,0.0,,,,,
mistral_7b,hatemoderate,100,5484,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,3640,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,7509,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,1007,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,7099,escalate,hate,False,,,240.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,6663,escalate,hate,False,,,300.0,36,0.1388888888888889,0.39555512591040976,1,2
mistral_7b,hatemoderate,100,10855,escalate,hate,False,,,244.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,27053,hate,not_hate,True,False,0.9655172413793104,84.0,29,0.9655172413793104,0.04888034641238285,2,1
mistral_7b,hatemoderate,100,17476,escalate,not_hate,False,,,291.0,31,0.03225806451612903,0.1598127842060282,2,1
mistral_7b,hatemoderate,100,14520,escalate,not_hate,False,,,220.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,22529,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,10389,not_hate,not_hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,29667,hate,not_hate,True,False,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,9323,escalate,not_hate,False,,,216.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,8508,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,6605,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,3976,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,10540,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,10331,escalate,hate,False,,,290.0,36,0.25,0.5,1,2
mistral_7b,hatemoderate,100,3988,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,6986,hate,hate,True,True,1.0,76.0,26,1.0,-0.0,2,1
mistral_7b,hatemoderate,100,3990,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,11117,escalate,hate,False,,,220.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,10802,escalate,hate,False,,,228.0,24,0.0,,1,1
mistral_7b,hatemoderate,100,6350,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,425,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
mistral_7b,hatemoderate,100,1721,hate,hate,True,True,1.0,72.0,24,1.0,-0.0,1,1
